20MICRONS,24-MAR-2022,76.55,78.45,75.2,76.65,107409,55389,1646
21STCENMGM,24-MAR-2022,29.2,29.2,29.2,29.2,2762,2762,11
3IINFOLTD,24-MAR-2022,56.1,56.95,55.2,55.8,712639,506886,5512
3MINDIA,24-MAR-2022,20210.0,20324.65,19899.85,19976.8,2642,1665,1768
5PAISA,24-MAR-2022,350.0,357.75,346.35,350.35,23193,11333,1350
A2ZINFRA,24-MAR-2022,9.9,10.1,9.65,9.85,459151,385899,614
AAREYDRUGS,24-MAR-2022,42.3,43.4,42.3,42.75,36291,24925,506
AARON,24-MAR-2022,118.0,119.9,115.05,117.4,4395,2626,140
AARTIDRUGS,24-MAR-2022,444.85,447.25,436.0,438.65,192727,116572,7199
AARTIIND,24-MAR-2022,912.55,925.85,909.6,919.4,446309,201229,25505
AARTISURF,24-MAR-2022,845.5,860.0,824.45,834.95,43232,25025,4685
AARVEEDEN,24-MAR-2022,25.35,25.35,24.5,25.25,18240,16073,166
AARVI,24-MAR-2022,91.55,93.9,86.6,90.65,19001,10899,313
AAVAS,24-MAR-2022,2317.95,2317.95,2237.95,2258.2,181406,95359,22518
ABAN,24-MAR-2022,49.0,50.65,48.8,49.25,161299,98794,1596
ABB,24-MAR-2022,1991.25,2054.0,1982.0,2038.65,251286,87598,22032
ABBOTINDIA,24-MAR-2022,16642.05,16698.9,16400.0,16469.25,9497,3667,3542
ABCAPITAL,24-MAR-2022,108.8,112.4,108.25,109.95,4828323,1519118,26012
ABFRL,24-MAR-2022,288.95,299.0,285.25,296.25,3432943,1686452,27735
ABMINTLLTD,24-MAR-2022,90.05,94.2,90.05,90.95,749,485,39
ABSLAMC,24-MAR-2022,506.0,512.45,504.5,511.4,181721,113788,5675
ABSLBANETF,24-MAR-2022,43.0,43.0,35.26,35.34,17406,13357,178
ABSLNN50ET,24-MAR-2022,41.7,42.5,40.7,41.51,8310,5423,84
ACC,24-MAR-2022,2050.15,2092.95,2050.15,2080.4,294252,89496,19226
ACCELYA,24-MAR-2022,971.05,997.0,971.05,978.15,17691,9382,2046
ACCURACY,24-MAR-2022,247.35,250.6,240.6,244.4,236185,115773,1975
ACE,24-MAR-2022,224.9,225.2,221.0,221.65,220026,116807,5641
ACRYSIL,24-MAR-2022,775.2,805.0,775.2,796.8,53335,18054,5040
ADANIENT,24-MAR-2022,1815.0,1839.55,1800.15,1832.8,1030145,238034,24187
ADANIGREEN,24-MAR-2022,1887.0,1924.0,1887.0,1911.4,477913,231644,26747
ADANIPORTS,24-MAR-2022,733.0,742.3,731.0,733.45,2914647,947349,60268
ADANIPOWER,24-MAR-2022,130.7,134.85,130.2,132.15,25846110,5142121,101879
ADANITRANS,24-MAR-2022,2415.0,2434.95,2371.75,2414.4,299163,149569,18867
ADFFOODS,24-MAR-2022,733.9,738.0,712.0,718.0,15505,13370,555
ADORWELD,24-MAR-2022,645.0,645.0,629.5,632.65,4213,2603,372
ADSL,24-MAR-2022,118.6,121.2,118.2,119.8,55429,31991,1050
ADVANIHOTR,24-MAR-2022,93.4,93.4,88.5,89.3,223234,129702,5185
ADVENZYMES,24-MAR-2022,302.05,304.45,294.6,295.8,171968,99983,6568
AEGISCHEM,24-MAR-2022,200.5,203.9,199.75,202.0,738063,469110,25499
AFFLE,24-MAR-2022,1218.95,1238.15,1212.4,1219.5,159177,77746,11823
AGARIND,24-MAR-2022,575.0,649.8,575.0,639.45,220843,90081,13424
AGRITECH,24-MAR-2022,117.95,117.95,112.85,117.95,134721,59351,1358
AGROPHOS,24-MAR-2022,25.5,25.9,25.05,25.2,137682,85401,602
AGSTRA,24-MAR-2022,100.2,102.3,100.2,101.15,223668,146353,2898
AHLADA,24-MAR-2022,113.7,116.5,113.2,114.0,25459,21039,269
AHLEAST,24-MAR-2022,199.35,199.35,193.3,194.2,4630,4062,63
AHLUCONT,24-MAR-2022,440.0,467.0,431.5,438.0,610591,151795,32509
AIAENG,24-MAR-2022,1692.5,1740.85,1691.05,1708.3,16782,8513,4922
AIRAN,24-MAR-2022,19.85,19.85,19.35,19.6,141817,90515,635
AIROLAM,24-MAR-2022,72.2,73.5,68.5,70.55,20715,11750,369
AJANTPHARM,24-MAR-2022,1964.1,1989.0,1962.6,1979.9,43402,33427,7080
AJMERA,24-MAR-2022,324.45,332.95,316.0,325.6,61764,46980,1265
AJOONI,24-MAR-2022,59.95,60.3,57.8,58.4,27453,20358,355
