20MICRONS,12-JAN-2021,40.3,41.9,39.5,39.9,262240,163107,1656
21STCENMGM,12-JAN-2021,10.9,10.9,10.75,10.8,1902,1809,29
3IINFOTECH,12-JAN-2021,9.3,9.3,8.6,9.0,55506983,25936167,31179
3MINDIA,12-JAN-2021,21727.0,21778.15,21502.0,21588.4,2681,1402,1648
3PLAND,12-JAN-2021,10.15,10.85,10.15,10.3,2817,1706,43
5PAISA,12-JAN-2021,354.4,377.3,351.0,377.3,227778,89822,5317
A2ZINFRA,12-JAN-2021,5.6,6.05,5.35,5.5,2597997,1670082,2139
AAKASH,12-JAN-2021,79.25,80.0,77.5,79.85,43755,15614,624
AARON,12-JAN-2021,53.7,56.35,51.1,55.1,10386,6564,131
AARTIDRUGS,12-JAN-2021,722.0,729.85,715.55,717.2,335300,151556,15620
AARTIIND,12-JAN-2021,1306.9,1320.05,1278.0,1283.05,440596,156949,20680
AARTISURF,12-JAN-2021,1030.0,1030.0,995.05,1000.35,9324,6197,879
AARVI,12-JAN-2021,46.75,52.95,46.3,48.95,125357,36563,1163
AAVAS,12-JAN-2021,1938.0,1990.0,1914.45,1965.4,433025,412616,7741
ABB,12-JAN-2021,1288.0,1301.0,1265.0,1269.3,162360,114929,9309
ABBOTINDIA,12-JAN-2021,15566.85,15566.85,15383.0,15405.4,21062,16624,5340
ABCAPITAL,12-JAN-2021,90.7,92.25,87.3,90.45,2518994,769828,12429
ABFRL,12-JAN-2021,168.4,175.9,167.4,174.55,5215456,2464159,52013
ABSLBANETF,12-JAN-2021,318.57,322.17,316.0,320.04,179,88,26
ABSLNN50ET,12-JAN-2021,330.0,339.75,325.7,333.8,62,58,10
ACC,12-JAN-2021,1783.0,1814.0,1775.1,1795.1,1505259,430021,44435
ACCELYA,12-JAN-2021,965.45,969.95,958.85,961.65,3325,1704,655
ACCURACY,12-JAN-2021,41.2,41.2,38.35,38.45,37048,36036,101
ACE,12-JAN-2021,138.7,141.75,137.95,139.25,170212,90992,2093
ADANIENT,12-JAN-2021,519.0,536.6,517.1,525.4,4878024,524943,49859
ADANIGAS,12-JAN-2021,365.3,370.0,364.0,365.9,1166871,885541,11466
ADANIGREEN,12-JAN-2021,980.0,990.2,921.0,924.15,1578700,836643,75564
ADANIPORTS,12-JAN-2021,507.0,520.65,502.55,511.25,6751375,1853257,94103
ADANIPOWER,12-JAN-2021,56.75,57.4,55.0,55.7,13272571,6014475,38817
ADANITRANS,12-JAN-2021,449.7,457.9,447.15,450.0,322823,117344,10257
ADFFOODS,12-JAN-2021,644.5,646.0,631.0,636.15,19291,10274,1085
ADORWELD,12-JAN-2021,300.8,306.05,296.35,297.65,31503,17322,1432
ADSL,12-JAN-2021,46.4,46.4,43.25,43.95,149171,88676,1173
ADVENZYMES,12-JAN-2021,329.9,334.0,325.9,329.6,139932,69645,4806
AEGISCHEM,12-JAN-2021,261.0,267.4,256.3,259.25,324000,173338,8465
AFFLE,12-JAN-2021,3950.0,3950.0,3855.0,3865.15,40332,26524,9907
AGARIND,12-JAN-2021,129.5,155.3,125.1,154.35,639219,207526,10842
AGROPHOS,12-JAN-2021,15.15,15.6,14.7,14.75,79888,57250,442
AHLEAST,12-JAN-2021,168.5,168.5,162.8,166.2,4658,4042,135
AHLUCONT,12-JAN-2021,266.5,269.0,262.35,264.5,64136,53877,1701
AHLWEST,12-JAN-2021,261.0,262.75,258.0,258.65,1356,1041,67
