20MICRONS,04-NOV-2022,88.4,93.0,88.4,91.4,196800,95952,4143
21STCENMGM,04-NOV-2022,23.0,23.3,22.75,22.75,6205,3926,70
3IINFOLTD,04-NOV-2022,44.4,44.5,43.5,43.9,352627,224858,2757
3MINDIA,04-NOV-2022,23178.0,23358.95,22801.0,22871.95,1318,809,642
3PLAND,04-NOV-2022,17.8,18.8,17.75,18.2,5056,2289,123
4THDIM,04-NOV-2022,83.4,85.0,83.4,85.0,2268,2267,36
5PAISA,04-NOV-2022,320.0,324.0,318.95,320.45,15391,9793,900
63MOONS,04-NOV-2022,159.35,162.0,153.9,157.35,84137,49161,2005
A2ZINFRA,04-NOV-2022,10.1,11.9,10.1,11.45,1858800,1143698,2345
AAKASH,04-NOV-2022,10.85,11.35,10.85,11.35,304809,238222,564
AAREYDRUGS,04-NOV-2022,37.9,38.0,37.25,37.7,12933,9166,178
AARTIDRUGS,04-NOV-2022,466.7,466.7,458.75,463.7,51542,21187,3745
AARTIIND,04-NOV-2022,733.55,738.2,722.4,733.65,624137,327116,20328
AARTISURF,04-NOV-2022,804.0,806.4,780.0,800.5,10071,6802,923
AARVEEDEN,04-NOV-2022,25.75,25.75,25.1,25.5,2731,872,52
AARVI,04-NOV-2022,155.0,157.85,153.45,155.45,19506,10459,428
AAVAS,04-NOV-2022,1877.2,1925.0,1870.05,1895.0,144204,73985,19769
ABAN,04-NOV-2022,50.7,51.05,50.3,50.45,53629,34506,706
ABB,04-NOV-2022,3235.0,3267.5,3201.0,3219.9,226208,104153,29480
ABBOTINDIA,04-NOV-2022,19939.0,19939.0,19405.0,19481.8,15202,9090,3218
ABCAPITAL,04-NOV-2022,120.2,124.5,119.0,124.15,6611650,2951386,35767
ABFRL,04-NOV-2022,354.0,355.9,325.35,329.15,6263664,1711388,59255
ABSLAMC,04-NOV-2022,420.05,423.85,415.0,415.45,51422,33462,2588
ABSLBANETF,04-NOV-2022,42.03,42.03,41.0,41.19,3490,2521,124
ABSLNN50ET,04-NOV-2022,43.46,44.36,43.46,44.23,30054,22833,72
ACC,04-NOV-2022,2462.0,2514.95,2459.3,2480.7,585433,149032,32804
ACCELYA,04-NOV-2022,1325.0,1325.0,1287.65,1295.35,17826,8162,3226
ACCURACY,04-NOV-2022,223.0,223.75,178.8,219.75,168764,154549,1187
ACE,04-NOV-2022,298.6,330.0,298.6,327.75,4377956,1082809,67131
ACEINTEG,04-NOV-2022,48.5,48.5,48.5,48.5,1501,1501,2
ACRYSIL,04-NOV-2022,561.0,562.65,554.5,556.55,40148,23992,2783
ADANIENT,04-NOV-2022,3642.0,3849.8,3566.75,3833.25,6112097,761773,251172
ADANIGREEN,04-NOV-2022,2106.7,2129.7,2095.0,2121.25,777118,286807,30461
ADANIPORTS,04-NOV-2022,837.0,867.0,832.0,862.9,11128361,2598328,137148
ADANITRANS,04-NOV-2022,3300.0,3335.0,3235.0,3319.45,460864,124134,32757
ADFFOODS,04-NOV-2022,711.0,715.0,704.0,710.35,4517,3231,436
ADORWELD,04-NOV-2022,898.45,920.0,884.5,890.7,20313,12601,2325
ADROITINFO,04-NOV-2022,16.95,17.75,16.5,17.4,44936,41359,143
ADSL,04-NOV-2022,99.0,102.75,98.85,101.95,119483,80611,1646
ADVANIHOTR,04-NOV-2022,82.7,83.5,81.7,82.2,37735,25442,515
ADVENZYMES,04-NOV-2022,280.6,284.95,280.0,281.6,30396,17645,1744
AEGISCHEM,04-NOV-2022,306.0,307.2,297.75,303.75,1185376,852341,13761
AETHER,04-NOV-2022,956.9,959.65,943.0,944.0,56819,24741,5667
AFFLE,04-NOV-2022,1163.0,1169.0,1143.55,1161.8,113852,55524,11727
AGARIND,04-NOV-2022,684.55,700.0,676.3,685.45,33640,16618,2514
AGI,04-NOV-2022,319.75,320.1,311.1,315.1,178576,84652,7108
AGRITECH,04-NOV-2022,107.85,107.85,104.1,105.15,4633,3184,159
AGROPHOS,04-NOV-2022,38.6,39.75,38.6,39.25,92039,63634,623
AGSTRA,04-NOV-2022,81.8,81.8,80.3,81.0,113007,65512,1925
AHLUCONT,04-NOV-2022,435.0,435.0,416.65,424.2,8043,5627,1193
AIAENG,04-NOV-2022,2751.25,2771.75,2730.1,2739.85,10491,5564,2416
AIRAN,04-NOV-2022,17.75,17.75,17.5,17.6,58620,35777,499
AIROLAM,04-NOV-2022,105.0,108.95,105.0,106.3,20896,13469,356
AJANTPHARM,04-NOV-2022,1286.0,1293.25,1250.0,1256.2,403738,100368,24925
AJMERA,04-NOV-2022,235.0,240.35,232.9,234.75,13382,7818,644
AJOONI,04-NOV-2022,7.6,7.8,7.3,7.5,355800,147069,748
AJRINFRA,04-NOV-2022,1.55,1.55,1.45,1.45,616654,457573,400
AKASH,04-NOV-2022,36.0,36.0,35.0,35.85,23895,21270,187
AKSHAR,04-NOV-2022,34.95,34.95,34.65,34.95,393043,325325,606
AKSHARCHEM,04-NOV-2022,330.45,330.45,321.3,328.05,7779,3575,574
AKSHOPTFBR,04-NOV-2022,10.2,11.1,10.2,10.7,443553,250627,680
AKZOINDIA,04-NOV-2022,2162.25,2177.0,2060.95,2105.2,14967,5983,3584
ALANKIT,04-NOV-2022,11.15,11.3,11.05,11.15,192461,143121,380
ALBERTDAVD,04-NOV-2022,582.0,607.05,577.05,600.3,15944,11428,961
ALEMBICLTD,04-NOV-2022,73.9,78.4,73.55,77.75,1458115,638955,12912
ALICON,04-NOV-2022,880.1,895.0,873.1,888.3,7425,4820,945
ALKALI,04-NOV-2022,133.65,137.3,131.1,131.5,69856,25984,2431
ALKEM,04-NOV-2022,3296.4,3301.65,3234.1,3254.35,26080,8841,4818
ALKYLAMINE,04-NOV-2022,3050.0,3064.45,3003.3,3012.4,31449,11331,6652
ALLCARGO,04-NOV-2022,419.95,421.55,413.0,414.55,351441,177186,10460
ALLSEC,04-NOV-2022,529.9,529.9,510.05,514.25,30171,18637,1703
