20MICRONS,02-FEB-2023,77.8,81.5,77.6,79.8,105800,45098,3002
21STCENMGM,02-FEB-2023,21.2,21.2,20.6,20.6,9203,1400,105
360ONE,02-FEB-2023,1888.05,1925.0,1835.0,1886.6,29367,8438,7406
3IINFOLTD,02-FEB-2023,36.45,38.2,36.45,37.1,286874,164059,2665
3MINDIA,02-FEB-2023,22696.0,23200.0,22513.0,23140.5,2473,1365,1656
3PLAND,02-FEB-2023,21.3,21.3,20.25,20.25,27450,23096,258
5PAISA,02-FEB-2023,290.0,294.35,287.0,287.8,19816,11353,918
63MOONS,02-FEB-2023,164.1,173.3,164.1,170.8,105281,58184,2497
A2ZINFRA,02-FEB-2023,8.4,8.85,8.35,8.55,223593,130327,537
AAATECH,02-FEB-2023,64.15,64.15,61.1,62.05,13469,10640,191
AAKASH,02-FEB-2023,6.45,6.55,6.35,6.45,174270,124806,447
AAREYDRUGS,02-FEB-2023,33.75,34.7,33.25,33.7,47559,27601,506
AARON,02-FEB-2023,175.05,185.9,175.05,182.2,9999,3262,1045
AARTIDRUGS,02-FEB-2023,409.4,421.7,401.0,402.2,82288,27439,6509
AARTIIND,02-FEB-2023,526.9,536.15,524.65,529.2,381868,151489,21992
AARTISURF,02-FEB-2023,545.95,555.0,541.65,549.0,8133,4994,1260
AARVEEDEN,02-FEB-2023,24.55,25.5,24.35,24.55,19460,4880,455
AARVI,02-FEB-2023,167.0,167.0,160.0,161.0,9737,4684,328
AAVAS,02-FEB-2023,1835.0,1865.0,1824.95,1861.4,57618,33600,8454
ABAN,02-FEB-2023,45.95,46.1,42.8,43.6,192713,107990,2995
ABB,02-FEB-2023,2775.45,2852.95,2752.05,2831.6,236358,99820,23052
ABBOTINDIA,02-FEB-2023,20771.65,20867.95,20411.0,20480.3,14828,9455,6216
ABCAPITAL,02-FEB-2023,135.75,140.5,134.9,138.5,2170837,759370,21348
ABFRL,02-FEB-2023,251.8,254.5,247.4,248.1,1335362,664657,26592
ABSLAMC,02-FEB-2023,416.35,416.35,409.05,409.9,73105,54262,4871
ABSLBANETF,02-FEB-2023,41.7,41.7,39.94,40.74,21712,15825,299
ABSLNN50ET,02-FEB-2023,40.19,40.19,39.29,39.38,12589,7373,268
ACC,02-FEB-2023,2010.0,2010.0,1767.0,1841.25,3416062,594338,190890
ACCELYA,02-FEB-2023,1351.95,1368.05,1340.0,1346.5,16301,8277,2781
ACCURACY,02-FEB-2023,171.8,179.45,168.6,170.1,21641,13208,1099
ACE,02-FEB-2023,321.0,334.0,316.55,331.4,302452,72492,10529
ACEINTEG,02-FEB-2023,54.0,56.9,52.55,55.1,1926,290,53
ACI,02-FEB-2023,630.8,660.0,626.0,648.35,190407,91318,16361
ADANIENT,02-FEB-2023,2348.85,2348.85,1494.75,1565.25,34474080,6032713,1563346
ADANIGREEN,02-FEB-2023,1039.85,1039.85,1039.85,1039.85,509110,435985,27948
ADANIPORTS,02-FEB-2023,510.0,534.0,424.05,462.45,115517458,20018768,1298246
ADANIPOWER,02-FEB-2023,202.05,202.05,202.05,202.05,768655,768655,18414
ADANITRANS,02-FEB-2023,1580.0,1637.3,1551.15,1551.15,758683,386908,18324
ADFFOODS,02-FEB-2023,747.5,760.45,730.6,735.7,8539,4295,982
ADORWELD,02-FEB-2023,808.9,844.7,795.0,833.05,33458,22212,4740
ADROITINFO,02-FEB-2023,22.3,22.4,21.6,21.9,22963,17381,173
ADSL,02-FEB-2023,99.25,102.1,98.1,101.2,108316,44636,2000
ADVANIHOTR,02-FEB-2023,72.0,72.35,70.95,71.8,43755,27125,739
ADVENZYMES,02-FEB-2023,268.2,275.35,268.2,270.8,24927,13353,2444
AEGISCHEM,02-FEB-2023,360.95,363.5,351.15,358.65,488949,226520,25958
AETHER,02-FEB-2023,879.95,893.35,871.0,875.1,28277,12386,5273
AFFLE,02-FEB-2023,1065.05,1079.95,1045.25,1066.45,163847,94738,15042
AGARIND,02-FEB-2023,600.0,649.9,600.0,635.85,125608,58465,6961
AGI,02-FEB-2023,320.55,329.45,314.0,316.1,150144,63600,6485
AGRITECH,02-FEB-2023,101.45,103.0,98.0,98.7,26766,12071,904
AGROPHOS,02-FEB-2023,41.2,41.2,39.5,39.75,22726,9270,334
AGSTRA,02-FEB-2023,57.0,58.1,56.9,57.75,224554,101436,2732
AHL,02-FEB-2023,236.0,244.95,230.4,240.3,16973,10536,628
AHLADA,02-FEB-2023,103.8,103.8,98.6,99.75,2753,1993,96
AHLEAST,02-FEB-2023,107.15,114.25,107.15,113.4,3247,2786,117
AHLUCONT,02-FEB-2023,491.95,492.0,481.0,485.7,53519,43341,2774
AIAENG,02-FEB-2023,2830.5,2852.25,2765.0,2788.8,65781,36298,16277
AIRAN,02-FEB-2023,16.45,16.65,16.05,16.3,76558,42680,621
AIROLAM,02-FEB-2023,78.4,78.4,73.75,74.95,14725,9914,265
AJANTPHARM,02-FEB-2023,1165.25,1218.0,1151.35,1191.5,79256,37106,14560
AJMERA,02-FEB-2023,278.5,286.9,278.5,285.05,34410,9617,3490
AJOONI,02-FEB-2023,5.65,6.2,5.6,5.95,1346882,648101,1741
AKASH,02-FEB-2023,26.5,26.5,24.5,24.65,154313,145635,327
AKG,02-FEB-2023,29.95,29.95,28.75,29.05,29027,22388,182
AKSHARCHEM,02-FEB-2023,244.05,244.05,230.0,233.0,16495,9354,1416
AKSHOPTFBR,02-FEB-2023,10.1,10.3,9.9,10.0,209250,134067,419
AKZOINDIA,02-FEB-2023,2208.75,2262.0,2192.75,2213.9,4543,2912,1347
ALANKIT,02-FEB-2023,10.15,10.15,9.75,9.9,105035,72513,583
ALBERTDAVD,02-FEB-2023,556.25,561.95,548.0,550.0,4058,3141,345
ALEMBICLTD,02-FEB-2023,68.75,68.75,67.55,67.6,69293,39893,1618
ALICON,02-FEB-2023,853.0,898.0,853.0,884.8,6131,1926,1175
ALKEM,02-FEB-2023,3015.0,3086.2,3015.0,3076.05,107388,80266,4550
ALKYLAMINE,02-FEB-2023,2661.25,2727.0,2640.8,2685.3,30552,14660,6917
ALLCARGO,02-FEB-2023,415.0,429.4,410.0,418.35,243922,99051,10523
ALLSEC,02-FEB-2023,510.0,519.9,505.05,509.4,6410,4810,433
ALMONDZ,02-FEB-2023,69.0,69.0,67.0,67.2,6502,3989,112
ALPA,02-FEB-2023,68.0,68.3,64.05,64.5,152472,86130,2316
ALPHAGEO,02-FEB-2023,261.0,261.0,255.0,258.65,4512,1486,642
ALPSINDUS,02-FEB-2023,2.0,2.05,1.95,2.05,5393,5393,17
AMARAJABAT,02-FEB-2023,596.25,619.7,586.9,615.55,1326059,363901,37823
AMBER,02-FEB-2023,1880.0,1933.3,1879.25,1889.5,139465,121849,8674
AMBICAAGAR,02-FEB-2023,24.8,25.15,24.1,24.35,2909,2007,88
AMBIKCO,02-FEB-2023,1500.7,1529.5,1390.05,1494.45,13242,6791,2731
AMBUJACEM,02-FEB-2023,355.0,367.0,315.3,352.55,79579639,20739180,1048975
AMDIND,02-FEB-2023,53.5,54.2,51.75,53.25,14412,8242,175
AMIORG,02-FEB-2023,864.95,900.0,864.6,891.9,49705,16063,6739
AMJLAND,02-FEB-2023,27.55,28.15,27.15,28.0,21763,13111,293
AMRUTANJAN,02-FEB-2023,715.0,724.75,714.5,719.0,40808,35797,2885
ANANDRATHI,02-FEB-2023,804.0,810.7,753.0,762.9,259228,163153,12644
ANANTRAJ,02-FEB-2023,103.05,106.55,100.6,103.1,1339986,575631,8090
ANDHRAPAP,02-FEB-2023,432.65,456.95,432.65,447.75,156277,58950,5862
ANDHRSUGAR,02-FEB-2023,128.05,129.9,127.3,128.4,67635,22673,2486
ANDREWYU,02-FEB-2023,23.45,23.85,23.15,23.35,135646,79373,711
ANGELONE,02-FEB-2023,1207.0,1240.0,1202.0,1213.0,139878,58926,11940
ANIKINDS,02-FEB-2023,36.95,37.0,36.0,36.4,23697,12059,288
