20MICRONS,06-APR-2022,85.6,90.9,84.8,87.5,384137,147205,4629
21STCENMGM,06-APR-2022,30.25,30.25,29.3,30.2,6890,4155,176
3IINFOLTD,06-APR-2022,62.2,62.2,60.05,62.2,1597456,916289,3722
3MINDIA,06-APR-2022,21300.0,21700.0,21100.1,21522.0,3534,1638,2074
3PLAND,06-APR-2022,16.6,17.3,16.15,17.3,19618,15814,193
5PAISA,06-APR-2022,375.0,380.0,371.0,374.05,33556,16789,1392
A2ZINFRA,06-APR-2022,11.2,11.65,11.2,11.5,1387116,931572,1122
AAKASH,06-APR-2022,25.4,26.25,25.4,25.85,887396,520085,1012
AAREYDRUGS,06-APR-2022,44.65,46.35,44.65,45.7,155935,96514,1078
AARON,06-APR-2022,120.95,120.95,115.15,117.4,2164,1496,115
AARTIDRUGS,06-APR-2022,506.8,520.0,505.0,512.3,502184,154945,14907
AARTIIND,06-APR-2022,978.1,984.55,967.0,973.6,361964,176077,17711
AARTISURF,06-APR-2022,816.6,895.1,816.2,882.8,58450,22639,6247
AARVEEDEN,06-APR-2022,26.0,26.25,25.25,26.0,11481,9270,193
AARVI,06-APR-2022,110.15,117.95,109.65,114.3,43070,21299,608
AAVAS,06-APR-2022,2531.35,2556.5,2488.3,2497.35,58624,27592,8322
ABAN,06-APR-2022,49.5,51.7,48.95,50.45,357728,155403,3347
ABB,06-APR-2022,2219.0,2243.95,2173.85,2209.45,202906,72131,20258
ABBOTINDIA,06-APR-2022,17600.05,17849.95,17562.0,17676.15,12869,5898,4665
ABCAPITAL,06-APR-2022,112.75,114.45,110.15,113.65,2097837,924824,12715
ABFRL,06-APR-2022,308.35,319.9,306.6,315.55,6543796,1338233,64702
ABMINTLLTD,06-APR-2022,102.05,109.4,102.05,105.3,3873,1947,120
ABSLAMC,06-APR-2022,528.0,534.65,528.0,529.5,153180,108048,6380
ABSLBANETF,06-APR-2022,43.0,43.0,37.2,37.52,17731,11677,210
ABSLNN50ET,06-APR-2022,44.0,44.0,43.1,43.75,2616,1592,106
ACC,06-APR-2022,2149.65,2199.0,2124.6,2145.5,1082516,345676,49556
ACCELYA,06-APR-2022,960.05,983.95,954.2,970.0,33291,15947,6014
ACCURACY,06-APR-2022,233.3,239.55,232.95,237.05,38106,25911,560
ACE,06-APR-2022,232.3,241.0,231.5,235.8,532653,149220,10130
ACRYSIL,06-APR-2022,850.25,890.0,850.0,867.65,137739,49465,9160
ADANIENT,06-APR-2022,2153.75,2182.85,2124.2,2160.0,2259018,310768,66425
