20MICRONS,01-JAN-2021,40.75,40.8,39.8,40.05,126229,87881,803
21STCENMGM,01-JAN-2021,10.65,10.65,10.45,10.65,978,976,15
3IINFOTECH,01-JAN-2021,6.75,6.75,6.75,6.75,666689,666689,467
3MINDIA,01-JAN-2021,20830.7,21243.95,20830.7,21127.6,1663,871,1079
3PLAND,01-JAN-2021,11.35,11.65,10.8,11.2,18637,15734,88
5PAISA,01-JAN-2021,307.9,307.9,295.0,302.15,10239,5922,430
A2ZINFRA,01-JAN-2021,4.75,5.3,4.75,5.3,1764688,1107511,1180
AAKASH,01-JAN-2021,74.25,76.5,74.25,75.3,45460,17189,418
AARON,01-JAN-2021,52.9,52.9,50.4,51.85,10752,8157,70
AARTIDRUGS,01-JAN-2021,710.0,747.5,708.5,735.0,1450044,366777,51287
AARTIIND,01-JAN-2021,1244.0,1275.0,1242.1,1260.5,406198,125007,18336
AARTISURF,01-JAN-2021,1030.0,1060.2,1009.0,1025.6,17725,8032,1872
AARVI,01-JAN-2021,50.5,51.9,46.25,50.3,106231,55013,889
AAVAS,01-JAN-2021,1703.0,1736.45,1685.15,1720.65,18196,6762,3250
ABB,01-JAN-2021,1212.0,1238.5,1212.0,1232.7,95451,53210,4304
ABBOTINDIA,01-JAN-2021,15800.0,15856.3,15698.0,15746.0,22888,18123,4078
ABCAPITAL,01-JAN-2021,85.0,89.8,84.8,89.1,4001702,1271306,21101
ABFRL,01-JAN-2021,166.65,168.8,165.9,166.5,1109915,347671,10217
ABSLBANETF,01-JAN-2021,305.7,319.62,305.7,312.28,119,91,20
ABSLNN50ET,01-JAN-2021,318.6,318.6,308.16,313.81,34,23,11
ACC,01-JAN-2021,1617.2,1632.0,1615.65,1626.1,647892,96651,19780
ACCELYA,01-JAN-2021,963.65,968.0,947.9,958.85,4158,2206,649
ACCURACY,01-JAN-2021,36.05,37.75,35.85,36.8,5092,2914,95
ACE,01-JAN-2021,136.85,144.9,136.2,142.75,907253,376679,9401
ADANIENT,01-JAN-2021,477.0,493.25,477.0,491.15,5035248,601796,46645
ADANIGAS,01-JAN-2021,377.4,379.8,374.1,376.8,785857,392408,11633
ADANIGREEN,01-JAN-2021,1079.9,1079.9,1053.05,1065.95,297560,141749,11137
ADANIPORTS,01-JAN-2021,485.0,508.0,482.55,503.85,7815730,834159,79171
ADANIPOWER,01-JAN-2021,49.8,50.5,49.8,50.15,4126797,2282751,15450
ADANITRANS,01-JAN-2021,438.9,440.95,431.0,434.25,244567,92608,6043
ADFFOODS,01-JAN-2021,653.75,667.95,636.25,640.9,132304,46906,5315
ADORWELD,01-JAN-2021,271.85,278.65,271.55,274.4,11561,4624,662
ADSL,01-JAN-2021,39.1,39.1,37.25,39.1,347443,224166,869
ADVENZYMES,01-JAN-2021,334.75,344.7,334.75,336.7,239573,93736,6641
AEGISCHEM,01-JAN-2021,250.0,258.05,249.7,255.2,218424,112746,10051
AFFLE,01-JAN-2021,3806.95,3891.8,3782.1,3867.15,47206,20160,7880
AGARIND,01-JAN-2021,106.95,106.95,102.4,103.75,8428,5097,419
AGROPHOS,01-JAN-2021,16.65,16.9,15.5,16.45,134092,87949,695
AHLEAST,01-JAN-2021,167.95,169.75,165.25,166.2,1244,858,79
AHLUCONT,01-JAN-2021,265.85,268.0,262.35,266.25,14049,10122,563
AHLWEST,01-JAN-2021,260.15,287.5,255.6,258.4,11115,6157,427
AIAENG,01-JAN-2021,1975.0,2024.95,1956.35,1968.1,97568,73389,10746
AIRAN,01-JAN-2021,19.55,19.75,18.15,18.55,56723,34320,479
AJANTPHARM,01-JAN-2021,1643.1,1659.4,1635.0,1651.05,103102,46151,7960
AJMERA,01-JAN-2021,141.05,142.85,140.2,140.7,73782,32063,1550
AKASH,01-JAN-2021,234.9,244.5,225.5,243.85,43973,19536,234
AKSHARCHEM,01-JAN-2021,258.0,273.8,254.85,264.05,139745,58427,4984
AKSHOPTFBR,01-JAN-2021,7.85,7.85,7.65,7.75,287348,186321,361
AKZOINDIA,01-JAN-2021,2430.0,2467.75,2371.5,2397.95,12707,5148,2685
ALANKIT,01-JAN-2021,20.25,20.4,19.45,19.8,292175,179289,1241
ALBERTDAVD,01-JAN-2021,436.0,459.0,436.0,450.85,22560,12556,1201
ALEMBICLTD,01-JAN-2021,107.25,108.25,104.55,105.3,665273,274806,5210
ALICON,01-JAN-2021,388.0,394.8,365.35,377.1,21712,7033,1933
ALKALI,01-JAN-2021,47.2,48.45,47.15,48.0,8744,6410,215
ALKEM,01-JAN-2021,2930.0,2984.0,2914.85,2950.75,41134,19731,5887
ALKYLAMINE,01-JAN-2021,3829.95,3897.0,3820.15,3880.5,13373,5222,2847
ALLCARGO,01-JAN-2021,134.35,137.45,134.0,136.35,244117,159178,2958
ALLSEC,01-JAN-2021,294.1,295.0,278.15,293.0,23232,12580,1304
ALMONDZ,01-JAN-2021,21.45,21.7,20.1,21.3,19044,14733,142
ALOKINDS,01-JAN-2021,23.5,24.4,23.3,23.55,21049768,8141613,28160
AMARAJABAT,01-JAN-2021,928.0,931.05,918.5,925.05,336367,72576,11445
AMBER,01-JAN-2021,2365.25,2425.0,2365.25,2386.3,98235,31685,10342
AMBIKCO,01-JAN-2021,859.95,860.0,843.2,855.7,14501,12052,737
AMBUJACEM,01-JAN-2021,249.0,251.7,248.15,250.85,4011077,1311870,24199
AMDIND,01-JAN-2021,19.6,21.75,18.65,20.9,83063,50873,446
AMJLAND,01-JAN-2021,25.55,26.75,25.55,26.5,24960,11981,163
AMRUTANJAN,01-JAN-2021,503.8,506.5,500.0,502.75,32562,17063,1499
ANANTRAJ,01-JAN-2021,27.2,27.25,26.75,26.85,336364,247839,1251
ANDHRACEMT,01-JAN-2021,6.25,6.3,5.9,6.3,431003,330046,642
ANDHRAPAP,01-JAN-2021,217.8,221.85,215.15,217.7,109598,69021,2180
ANDHRSUGAR,01-JAN-2021,320.05,324.8,319.25,320.85,54502,27936,2097
ANGELBRKG,01-JAN-2021,338.0,341.2,334.7,336.65,125610,64062,6175
ANKITMETAL,01-JAN-2021,1.7,1.7,1.7,1.7,40294,40294,23
ANSALHSG,01-JAN-2021,7.35,7.35,7.35,7.35,29045,29045,43
ANUP,01-JAN-2021,740.0,740.05,718.3,721.95,11091,7613,1367
APARINDS,01-JAN-2021,350.7,355.15,346.25,347.9,21542,14951,751
APCL,01-JAN-2021,213.4,215.8,208.1,212.8,34671,25843,747
APCOTEXIND,01-JAN-2021,166.25,168.0,164.8,165.4,40214,21183,995
APEX,01-JAN-2021,306.75,313.25,306.5,307.35,42089,19954,1411
APLAPOLLO,01-JAN-2021,884.8,884.8,841.5,859.8,514913,308486,26589
APLLTD,01-JAN-2021,1035.0,1050.0,1034.0,1042.6,64268,26164,4890
APOLLO,01-JAN-2021,123.8,124.9,123.1,123.8,46706,23324,1063
APOLLOHOSP,01-JAN-2021,2405.5,2430.0,2395.0,2414.85,423934,57798,16329
APOLLOPIPE,01-JAN-2021,723.0,727.0,703.0,716.95,58658,30034,4513
APOLLOTYRE,01-JAN-2021,178.45,180.95,177.2,179.9,7089146,996042,26172
APOLSINHOT,01-JAN-2021,580.75,604.0,580.0,597.05,1468,1162,93
APTECHT,01-JAN-2021,156.0,160.65,155.35,156.7,299972,92951,5257
ARCHIDPLY,01-JAN-2021,36.9,42.2,36.0,42.2,1532594,520435,7730
ARCHIES,01-JAN-2021,14.3,14.45,13.7,13.95,34716,30503,224
ARENTERP,01-JAN-2021,12.9,12.9,12.05,12.65,2443,1866,24
ARIES,01-JAN-2021,103.0,104.75,102.55,102.95,58172,25576,1283
ARIHANT,01-JAN-2021,21.85,24.3,21.85,23.2,2390,1070,65
ARIHANTSUP,01-JAN-2021,32.0,32.0,29.65,29.65,471061,449603,760
ARMANFIN,01-JAN-2021,736.65,746.0,720.0,725.9,8823,5597,707
AROGRANITE,01-JAN-2021,48.45,50.2,48.3,49.3,34831,27372,473
ARROWGREEN,01-JAN-2021,67.0,67.0,62.05,62.85,10167,7741,444
ARSHIYA,01-JAN-2021,20.3,20.3,20.3,20.3,26154,26154,32
ARSSINFRA,01-JAN-2021,28.35,28.35,28.35,28.35,9995,9995,63
ARVIND,01-JAN-2021,46.9,48.65,46.8,47.6,2029153,747595,6736
ARVINDFASN,01-JAN-2021,155.8,157.3,153.5,154.65,228566,69471,5094
ARVSMART,01-JAN-2021,113.35,115.0,112.2,113.35,49449,25349,954
ASAHIINDIA,01-JAN-2021,276.15,279.45,273.9,277.9,42785,21433,1333
