20MICRONS,08-JUN-2023,97.4,97.5,94.4,94.7,149950,88096,2802
21STCENMGM,08-JUN-2023,18.3,18.3,18.3,18.3,3625,3625,10
360ONE,08-JUN-2023,422.75,425.5,420.0,421.9,502785,424020,9103
3IINFOLTD,08-JUN-2023,32.3,32.65,32.05,32.15,330627,187517,2306
3MINDIA,08-JUN-2023,26999.7,27511.9,26561.0,26693.0,3838,1675,2110
5PAISA,08-JUN-2023,384.0,384.0,375.15,377.35,51057,29048,2940
63MOONS,08-JUN-2023,165.0,167.85,164.15,165.3,80853,40855,1681
A2ZINFRA,08-JUN-2023,8.65,8.85,8.15,8.3,870930,681619,937
AAATECH,08-JUN-2023,56.35,58.4,56.3,56.4,6725,3521,364
AAREYDRUGS,08-JUN-2023,31.3,32.0,30.35,30.9,40852,19195,470
AARON,08-JUN-2023,227.45,227.45,219.1,220.95,20096,11616,820
AARTIDRUGS,08-JUN-2023,472.0,493.0,470.0,474.95,961803,273568,26781
AARTIIND,08-JUN-2023,523.4,524.4,512.0,513.05,972574,520083,26449
AARTIPHARM,08-JUN-2023,394.0,398.75,385.0,386.0,80516,46267,5077
AARTISURF,08-JUN-2023,633.0,633.95,619.3,619.95,7470,5642,1049
AARVEEDEN,08-JUN-2023,22.2,22.2,20.45,20.5,14123,10848,217
AARVI,08-JUN-2023,140.05,142.95,135.0,137.2,34584,22049,893
AAVAS,08-JUN-2023,1394.9,1399.9,1376.25,1379.2,145507,89250,16083
ABAN,08-JUN-2023,41.6,42.3,39.45,39.8,111489,68302,1515
ABB,08-JUN-2023,4170.0,4171.95,4085.0,4112.3,171143,68115,25368
ABBOTINDIA,08-JUN-2023,21940.0,21940.0,21600.0,21645.25,4828,1903,2218
ABCAPITAL,08-JUN-2023,173.95,174.0,170.2,171.95,1720511,675129,16810
ABFRL,08-JUN-2023,206.35,207.7,201.4,201.85,1848324,732279,18528
ABSLAMC,08-JUN-2023,370.1,379.2,370.1,373.1,47598,25289,2075
ABSLBANETF,08-JUN-2023,44.96,44.96,44.13,44.31,67136,58909,372
ABSLLIQUID,08-JUN-2023,999.99,1000.01,999.99,1000.01,172,110,4
ABSLNN50ET,08-JUN-2023,43.91,44.48,43.83,44.05,2485,2334,133
ACC,08-JUN-2023,1864.0,1867.4,1820.05,1833.55,663101,349356,28413
ACCELYA,08-JUN-2023,1366.25,1366.25,1327.0,1329.9,16290,8223,2581
ACCURACY,08-JUN-2023,11.6,13.7,11.45,13.15,3366357,1637770,4830
ACE,08-JUN-2023,494.5,495.4,483.95,487.2,216116,83745,8350
ACI,08-JUN-2023,596.0,601.25,578.6,582.9,363324,233373,17505
ACL,08-JUN-2023,130.85,136.0,130.85,130.85,80975,62001,1110
ADANIENT,08-JUN-2023,2450.0,2475.9,2369.05,2429.15,3781621,583299,143560
ADANIGREEN,08-JUN-2023,987.0,993.4,971.0,976.0,636876,320625,28835
ADANIPORTS,08-JUN-2023,744.95,749.0,733.0,736.4,2141709,524242,43163
ADANIPOWER,08-JUN-2023,279.8,286.0,273.95,279.15,11017620,4078615,104150
ADANITRANS,08-JUN-2023,839.7,844.5,821.05,829.25,1362345,679683,39916
ADFFOODS,08-JUN-2023,954.4,968.95,932.0,938.8,40707,11574,3471
ADORWELD,08-JUN-2023,1175.05,1186.05,1155.25,1163.0,22042,11240,2648
ADSL,08-JUN-2023,89.0,90.9,85.75,86.35,311270,132332,3155
ADVANIHOTR,08-JUN-2023,87.35,89.2,85.5,86.05,75629,51229,1026
ADVENZYMES,08-JUN-2023,281.0,281.2,275.5,276.35,54081,32262,2986
AEGISCHEM,08-JUN-2023,345.25,347.75,340.95,343.45,656920,342921,13729
AETHER,08-JUN-2023,989.95,1022.0,965.0,982.4,524013,147752,24933
AFFLE,08-JUN-2023,1000.0,1011.0,985.55,1001.95,518923,290997,21862
AGARIND,08-JUN-2023,617.4,619.9,601.95,602.5,41277,24220,3577
AGI,08-JUN-2023,598.35,600.25,581.1,582.35,74526,44254,3934
AGRITECH,08-JUN-2023,103.7,108.0,102.75,104.1,29523,19539,465
AGROPHOS,08-JUN-2023,37.8,38.0,36.5,36.7,33594,23972,371
AGSTRA,08-JUN-2023,61.65,61.95,59.95,60.55,254332,115373,2177
AHL,08-JUN-2023,277.45,284.7,277.1,280.05,615832,167261,6004
AHLADA,08-JUN-2023,112.85,113.95,111.0,111.25,21097,15544,274
AHLEAST,08-JUN-2023,132.2,132.2,124.6,125.0,10559,7672,159
AHLUCONT,08-JUN-2023,581.3,590.0,560.05,568.05,62544,34040,4199
AIAENG,08-JUN-2023,3140.25,3140.25,3100.0,3122.95,136991,109517,11833
AIRAN,08-JUN-2023,17.05,17.05,16.45,16.7,208355,136773,898
AIROLAM,08-JUN-2023,82.4,83.0,81.05,82.25,11009,8389,127
AJANTPHARM,08-JUN-2023,1456.6,1509.1,1437.0,1469.5,175575,58143,13710
AJMERA,08-JUN-2023,339.0,342.9,322.0,326.0,85237,42150,5306
AKASH,08-JUN-2023,28.5,32.2,27.95,31.05,412117,206326,1918
AKSHARCHEM,08-JUN-2023,239.0,240.45,231.0,231.65,9851,4768,628
AKSHOPTFBR,08-JUN-2023,9.1,9.15,8.8,8.9,681685,504748,971
AKZOINDIA,08-JUN-2023,2416.0,2417.15,2381.5,2393.05,6069,3921,1570
ALANKIT,08-JUN-2023,9.15,9.15,9.0,9.05,117371,69909,368
ALBERTDAVD,08-JUN-2023,610.9,612.0,587.1,590.75,11210,6823,992
ALEMBICLTD,08-JUN-2023,68.8,71.7,68.2,70.45,714357,283607,4494
ALICON,08-JUN-2023,777.6,801.95,764.0,770.4,34918,17930,2773
ALKALI,08-JUN-2023,136.4,143.45,134.65,135.8,671520,187406,10992
ALKEM,08-JUN-2023,3401.8,3458.65,3401.8,3442.05,81435,30727,9091
ALKYLAMINE,08-JUN-2023,2510.6,2596.0,2510.6,2561.5,88664,34089,11210
ALLCARGO,08-JUN-2023,293.85,296.95,289.7,294.35,277537,147940,6009
ALLSEC,08-JUN-2023,480.6,480.6,475.0,479.2,12314,9923,530
ALMONDZ,08-JUN-2023,69.65,70.05,69.1,69.25,3805,3002,82
ALOKINDS,08-JUN-2023,13.75,15.05,13.7,14.4,59553530,13363563,42855
ALPA,08-JUN-2023,64.55,64.75,62.2,62.5,48720,29202,742
ALPHAGEO,08-JUN-2023,245.25,250.9,244.85,247.55,8130,5140,675
AMARAJABAT,08-JUN-2023,625.25,631.95,620.0,625.85,325339,174892,16990
AMBER,08-JUN-2023,2146.4,2146.4,2065.4,2071.9,137066,67874,14946
AMBICAAGAR,08-JUN-2023,28.1,28.9,23.55,28.3,180467,63017,864
AMBIKCO,08-JUN-2023,1520.0,1542.0,1515.65,1528.4,9257,5777,1357
AMBUJACEM,08-JUN-2023,456.0,460.0,445.85,451.7,4925548,2255407,62616
AMDIND,08-JUN-2023,72.05,72.05,68.1,68.6,44204,25408,555
AMIORG,08-JUN-2023,1206.0,1245.0,1196.0,1240.5,240470,108924,12879
AMJLAND,08-JUN-2023,24.85,25.25,24.2,24.4,35050,21999,252
AMRUTANJAN,08-JUN-2023,596.0,596.0,585.0,586.95,33477,18994,3134
ANANDRATHI,08-JUN-2023,865.5,867.0,858.05,865.05,18914,13048,1444
ANANTRAJ,08-JUN-2023,164.6,165.6,158.5,163.7,986457,549461,8463
ANDHRAPAP,08-JUN-2023,445.0,449.0,436.0,437.1,73436,46668,4107
ANDHRSUGAR,08-JUN-2023,113.35,113.95,110.55,110.85,183733,86403,2731
ANDREWYU,08-JUN-2023,24.05,24.45,23.55,23.65,180577,106238,762
ANGELONE,08-JUN-2023,1458.05,1476.8,1422.0,1462.7,590709,227668,21269
ANIKINDS,08-JUN-2023,32.95,32.95,31.55,31.75,63125,40684,517
ANMOL,08-JUN-2023,244.85,244.85,230.5,232.85,210121,91377,5559
ANTGRAPHIC,08-JUN-2023,0.65,0.7,0.65,0.7,400241,230438,331
ANUP,08-JUN-2023,1640.0,1652.7,1588.6,1622.7,41453,15699,7669
ANURAS,08-JUN-2023,1087.5,1100.0,1075.0,1085.35,93193,35891,3445
APARINDS,08-JUN-2023,2803.0,2930.0,2790.0,2844.15,134603,79635,12496
APCL,08-JUN-2023,198.5,198.5,186.65,188.15,16177,11122,1203
APCOTEXIND,08-JUN-2023,534.8,542.0,527.0,533.65,83763,38630,4645
APEX,08-JUN-2023,217.0,217.95,210.15,210.7,73707,42441,3351
APLAPOLLO,08-JUN-2023,1184.0,1211.1,1176.55,1201.25,1432123,1039694,46371
APLLTD,08-JUN-2023,561.75,604.85,561.5,590.95,2242992,212831,55091
APOLLO,08-JUN-2023,35.3,36.5,34.9,35.2,943434,601637,3155
APOLLOHOSP,08-JUN-2023,5020.0,5028.55,4920.0,4926.65,411502,169656,38507
APOLLOPIPE,08-JUN-2023,680.1,719.0,670.5,709.9,546558,209932,17805
APOLLOTYRE,08-JUN-2023,392.25,399.85,390.0,396.2,1991553,649789,25002
APOLSINHOT,08-JUN-2023,1440.0,1467.45,1358.3,1377.7,6289,2736,693
APTECHT,08-JUN-2023,526.25,533.95,515.15,524.2,539137,178275,20511
APTUS,08-JUN-2023,278.8,280.0,274.1,276.6,77823,42139,3763
ARCHIDPLY,08-JUN-2023,78.5,78.5,74.0,77.6,129742,65408,1840
