20MICRONS,03-JAN-2022,63.95,64.55,61.7,62.1,451601,248467,3724
21STCENMGM,03-JAN-2022,46.8,46.8,46.1,46.7,22480,20636,203
3IINFOLTD,03-JAN-2022,94.55,96.9,92.4,93.4,1694446,874108,14040
3MINDIA,03-JAN-2022,25448.0,25890.3,25358.55,25797.2,4475,2873,3240
3PLAND,03-JAN-2022,17.2,17.2,16.4,17.2,74816,66920,331
5PAISA,03-JAN-2022,405.4,421.95,405.4,420.35,19117,9815,1136
63MOONS,03-JAN-2022,235.8,239.55,231.15,239.55,233178,143596,4549
AAKASH,03-JAN-2022,234.75,249.9,225.0,243.2,122052,49690,2169
AAREYDRUGS,03-JAN-2022,43.6,47.1,42.45,46.45,515007,278326,4839
AARON,03-JAN-2022,113.95,125.3,111.7,125.3,103851,49636,1590
AARTIDRUGS,03-JAN-2022,550.0,552.3,538.5,544.6,152309,59791,8645
AARTIIND,03-JAN-2022,1005.95,1025.0,1000.65,1017.35,713770,263592,41360
AARTISURF,03-JAN-2022,1077.0,1080.0,1024.7,1031.25,21314,11658,3785
AARVEEDEN,03-JAN-2022,30.7,30.7,28.0,29.15,49833,33188,639
AARVI,03-JAN-2022,98.75,98.75,91.05,91.65,65370,40649,900
AAVAS,03-JAN-2022,2640.0,2659.9,2597.15,2627.35,29469,13782,6514
ABB,03-JAN-2022,2251.45,2268.6,2185.6,2205.45,113948,61761,10101
ABBOTINDIA,03-JAN-2022,19550.0,19620.0,19233.1,19285.1,9259,3999,3150
ABCAPITAL,03-JAN-2022,124.7,130.45,124.0,129.55,13428542,5025584,71037
ABFRL,03-JAN-2022,272.0,274.4,269.15,273.6,2755950,555229,26482
ABMINTLLTD,03-JAN-2022,99.6,100.0,97.3,98.0,6837,2467,727
ABSLAMC,03-JAN-2022,531.0,536.9,527.0,529.35,134692,82900,8316
ABSLBANETF,03-JAN-2022,35.6,36.5,35.3,36.26,7434,5852,171
ABSLNN50ET,03-JAN-2022,43.39,43.39,42.6,43.28,3495,3105,123
ACC,03-JAN-2022,2220.2,2259.55,2214.15,2251.35,335699,130418,11932
