20MICRONS,23-FEB-2021,36.5,36.75,36.05,36.3,51803,32980,691
21STCENMGM,23-FEB-2021,11.9,12.0,11.65,11.9,1441,1327,22
3IINFOTECH,23-FEB-2021,6.3,6.6,6.0,6.6,25501314,10391836,13768
3MINDIA,23-FEB-2021,21211.0,21450.0,20866.45,21015.8,4487,2290,2656
3PLAND,23-FEB-2021,9.9,9.9,9.05,9.25,9881,9362,53
5PAISA,23-FEB-2021,251.95,251.95,237.7,243.25,34744,17316,1612
63MOONS,23-FEB-2021,80.95,80.95,78.5,80.2,75930,54440,965
A2ZINFRA,23-FEB-2021,4.15,4.2,4.1,4.1,153585,118699,245
AARON,23-FEB-2021,61.5,63.55,59.45,60.15,4887,3060,105
AARTIDRUGS,23-FEB-2021,642.0,648.35,631.0,633.8,204805,91865,10477
AARTIIND,23-FEB-2021,1230.3,1251.45,1218.0,1241.5,272911,158545,13075
AARTISURF,23-FEB-2021,890.0,911.3,890.0,901.1,8901,6301,756
AARVEEDEN,23-FEB-2021,17.95,17.95,17.25,17.55,11139,8360,158
AARVI,23-FEB-2021,47.85,51.95,47.3,51.55,41856,34210,288
AAVAS,23-FEB-2021,2250.0,2261.35,2152.0,2204.55,57665,29155,11317
ABAN,23-FEB-2021,36.85,38.55,36.5,38.55,572623,335938,2244
ABB,23-FEB-2021,1477.2,1517.5,1463.05,1480.0,86666,17500,12217
ABBOTINDIA,23-FEB-2021,14705.0,14748.9,14454.5,14471.3,11319,6955,3754
ABCAPITAL,23-FEB-2021,107.0,113.9,105.3,112.8,16631461,4354286,90698
ABFRL,23-FEB-2021,168.15,169.9,166.0,168.4,4514222,3315878,22965
ABMINTLTD,23-FEB-2021,59.95,59.95,59.95,59.95,2041,1878,27
ABSLBANETF,23-FEB-2021,356.45,356.45,348.02,348.26,186,96,16
ABSLNN50ET,23-FEB-2021,342.0,342.0,342.0,342.0,1,1,1
ACC,23-FEB-2021,1714.9,1724.95,1686.05,1697.05,735863,127346,23014
ACCELYA,23-FEB-2021,909.7,909.7,900.05,903.15,2137,1371,267
ACCURACY,23-FEB-2021,63.0,63.0,61.1,62.9,15967,13605,130
ACE,23-FEB-2021,153.85,156.5,153.0,154.65,149598,63496,2549
ACRYSIL,23-FEB-2021,328.0,332.1,300.5,301.05,370799,218874,7272
ADANIENT,23-FEB-2021,814.8,827.3,789.0,799.65,9753081,795752,147152
ADANIGREEN,23-FEB-2021,1161.2,1198.5,1161.0,1196.2,5405934,3387856,48163
ADANIPORTS,23-FEB-2021,680.0,682.7,659.25,662.0,11247164,1350422,160718
ADANIPOWER,23-FEB-2021,55.9,56.65,54.95,55.3,5327401,2011590,16001
ADANITRANS,23-FEB-2021,762.0,766.95,721.0,734.5,812740,335978,27875
ADFFOODS,23-FEB-2021,775.0,843.0,760.95,836.6,169207,34227,7406
ADHUNIKIND,23-FEB-2021,20.35,21.0,19.5,20.45,24489,8741,211
ADORWELD,23-FEB-2021,332.7,335.25,317.0,320.6,95382,71223,2085
ADROITINFO,23-FEB-2021,7.7,7.7,7.5,7.55,1456,1233,14
ADSL,23-FEB-2021,39.65,42.0,39.65,42.0,1119160,385567,3474
ADVANIHOTR,23-FEB-2021,48.6,52.85,48.6,52.2,16918,14250,222
ADVENZYMES,23-FEB-2021,373.3,376.9,352.15,355.95,424534,194762,17159
AEGISCHEM,23-FEB-2021,287.05,292.55,277.1,281.05,225837,134952,8177
AFFLE,23-FEB-2021,5500.0,5543.8,5290.0,5327.7,80414,51742,15272
AGCNET,23-FEB-2021,999.0,1015.0,975.35,1009.15,11536,9575,563
AGRITECH,23-FEB-2021,32.5,35.1,30.15,33.5,10471,8652,164
AGROPHOS,23-FEB-2021,12.85,13.2,12.8,13.05,28092,20380,152
AHLADA,23-FEB-2021,74.65,74.75,70.3,73.7,7388,6821,65
AHLEAST,23-FEB-2021,158.7,162.35,154.15,156.25,3037,1647,306
AHLUCONT,23-FEB-2021,282.75,286.95,279.6,283.7,15922,10595,1077
AHLWEST,23-FEB-2021,250.1,259.75,245.05,246.1,8526,4696,543
AIAENG,23-FEB-2021,1857.05,1871.75,1793.0,1842.45,42936,20676,5834
AIRAN,23-FEB-2021,18.6,18.65,17.7,18.15,86671,73334,414
AJANTPHARM,23-FEB-2021,1787.95,1788.0,1732.25,1744.25,72913,30169,11666
