20MICRONS,15-MAR-2021,38.15,38.5,37.1,37.5,62264,37086,522
21STCENMGM,15-MAR-2021,13.0,13.25,13.0,13.25,202,202,4
3IINFOTECH,15-MAR-2021,8.7,8.85,8.1,8.85,34309921,15089439,36734
3MINDIA,15-MAR-2021,27811.0,28400.0,27200.0,27450.7,10404,5109,5349
3PLAND,15-MAR-2021,9.05,10.4,8.6,9.4,9771,5717,94
5PAISA,15-MAR-2021,288.0,288.0,269.8,275.05,22773,11084,983
63MOONS,15-MAR-2021,79.7,79.85,77.85,78.3,43993,29795,682
A2ZINFRA,15-MAR-2021,4.2,4.25,4.05,4.1,240400,195657,333
AARON,15-MAR-2021,63.0,63.0,59.0,60.55,1551,1126,63
AARTIDRUGS,15-MAR-2021,693.45,694.6,665.0,667.35,475436,173136,19576
AARTIIND,15-MAR-2021,1282.0,1283.95,1251.0,1270.15,144480,65215,7556
AARTISURF,15-MAR-2021,1006.0,1013.9,979.05,995.6,11125,6062,1102
AARVEEDEN,15-MAR-2021,17.95,18.45,17.35,18.4,13201,12403,91
AARVI,15-MAR-2021,55.9,55.9,50.7,53.8,17687,14353,160
AAVAS,15-MAR-2021,2249.95,2255.0,2185.0,2199.15,25849,15205,6120
ABAN,15-MAR-2021,38.3,40.0,36.4,39.05,187872,106691,1328
ABB,15-MAR-2021,1471.0,1476.9,1440.2,1447.65,49333,20058,8269
ABBOTINDIA,15-MAR-2021,14625.0,14650.0,14435.0,14535.8,10603,7046,2646
ABCAPITAL,15-MAR-2021,132.0,132.15,125.0,127.9,2963954,1150748,20699
ABFRL,15-MAR-2021,219.0,220.1,214.1,216.8,1675970,873431,27968
ABMINTLTD,15-MAR-2021,60.3,63.45,60.3,61.3,976,854,36
ABSLBANETF,15-MAR-2021,350.95,351.72,342.95,350.4,1267,1003,39
ABSLNN50ET,15-MAR-2021,370.0,370.0,355.95,362.0,33,29,23
ACC,15-MAR-2021,1792.0,1798.75,1741.1,1767.1,715929,233195,28133
ACCELYA,15-MAR-2021,895.0,904.95,890.0,898.65,2513,1751,442
ACCURACY,15-MAR-2021,56.4,56.4,51.3,53.1,5841,2820,85
ACE,15-MAR-2021,168.15,174.35,162.65,172.3,914872,623242,6582
ACRYSIL,15-MAR-2021,351.0,358.9,333.15,343.95,137714,85693,2712
ADANIENT,15-MAR-2021,898.75,904.0,874.5,896.2,5235064,432990,72245
ADANIGREEN,15-MAR-2021,1179.0,1205.0,1135.25,1193.1,453478,252382,23624
ADANIPORTS,15-MAR-2021,727.8,727.8,706.05,719.05,13403595,4924583,184280
ADANIPOWER,15-MAR-2021,77.0,79.3,74.1,79.3,24477736,8709583,83505
ADANITRANS,15-MAR-2021,780.9,791.6,761.15,778.4,722573,250243,21445
ADFFOODS,15-MAR-2021,920.4,922.0,860.0,887.25,55615,23321,6863
ADHUNIKIND,15-MAR-2021,21.95,21.95,20.5,20.9,19651,8658,227
ADORWELD,15-MAR-2021,324.0,324.55,313.6,323.15,34178,24655,950
ADSL,15-MAR-2021,42.0,43.15,41.65,42.45,163684,106585,1273
ADVANIHOTR,15-MAR-2021,64.8,64.8,60.45,62.1,36207,24292,506
ADVENZYMES,15-MAR-2021,354.5,369.75,346.5,366.3,448186,192269,16103
