21STCENMGM,13-JUL-2023,20.7,20.7,19.9,19.9,8272,5887,106
360ONE,13-JUL-2023,502.45,506.85,493.15,501.85,197745,127717,20001
3IINFOLTD,13-JUL-2023,33.95,34.1,32.25,32.55,1507647,876110,7067
3MINDIA,13-JUL-2023,28690.0,28950.0,28412.25,28842.95,2963,1153,1994
5PAISA,13-JUL-2023,435.0,444.3,410.4,416.15,654864,173463,25817
63MOONS,13-JUL-2023,248.8,272.25,247.2,271.55,1717297,454543,12980
AAATECH,13-JUL-2023,53.25,54.2,52.05,53.15,8813,3387,206
AAREYDRUGS,13-JUL-2023,33.55,34.05,32.55,32.8,46913,16099,721
AARTECH,13-JUL-2023,121.0,123.45,116.6,116.6,43923,30845,557
AARTIDRUGS,13-JUL-2023,495.05,501.4,486.0,487.8,434004,124276,17969
AARTIIND,13-JUL-2023,456.1,456.65,445.0,448.3,1275248,603611,35231
AARTIPHARM,13-JUL-2023,341.7,344.5,333.85,335.5,128205,76465,7122
AARTISURF,13-JUL-2023,622.0,622.0,605.05,608.5,10139,6828,1239
AARVEEDEN,13-JUL-2023,20.5,20.55,20.0,20.05,10597,7299,120
AARVI,13-JUL-2023,144.45,145.45,140.35,140.6,36911,25476,764
AAVAS,13-JUL-2023,1552.7,1559.35,1514.15,1525.3,280874,162703,18219
ABAN,13-JUL-2023,40.3,40.8,39.65,39.75,70059,46366,813
ABB,13-JUL-2023,4544.75,4558.0,4395.0,4407.3,226427,128746,28466
ABBOTINDIA,13-JUL-2023,23600.0,23678.05,23300.0,23392.55,7927,3119,3250
ABCAPITAL,13-JUL-2023,190.0,192.0,186.3,187.45,4837540,1717218,28511
ABFRL,13-JUL-2023,214.8,217.8,211.6,216.6,8812723,6417380,26991
ABSLAMC,13-JUL-2023,381.7,381.7,377.5,379.85,75525,52071,2728
ABSLBANETF,13-JUL-2023,45.79,45.79,44.91,44.97,27700,22518,357
ABSLNN50ET,13-JUL-2023,45.31,45.79,45.06,45.32,11346,6243,203
ACC,13-JUL-2023,1790.0,1796.5,1764.3,1770.5,440574,311277,17026
ACCELYA,13-JUL-2023,1303.05,1315.95,1280.5,1286.2,14697,8603,2388
ACE,13-JUL-2023,619.8,628.55,596.25,599.9,465963,257366,11935
ACI,13-JUL-2023,542.7,542.7,532.1,533.65,130335,84571,7635
ACL,13-JUL-2023,86.8,86.8,83.15,84.45,16808,11034,628
ADANIENT,13-JUL-2023,2397.0,2405.7,2355.55,2362.05,1247741,291136,54521
ADANIGREEN,13-JUL-2023,960.0,970.0,945.0,947.05,542919,245436,24566
ADANIPORTS,13-JUL-2023,724.95,729.25,715.0,717.2,1378288,469665,36319
ADANIPOWER,13-JUL-2023,242.25,242.95,235.85,237.2,2138783,1122669,38961
ADANITRANS,13-JUL-2023,757.9,757.9,743.05,745.2,507356,264990,21381
ADFFOODS,13-JUL-2023,1048.8,1057.0,1027.9,1030.65,13953,6160,2034
ADORWELD,13-JUL-2023,1284.7,1299.0,1252.1,1266.4,23229,12347,4121
ADSL,13-JUL-2023,120.45,125.45,118.5,122.0,1043793,345590,11645
ADVANIHOTR,13-JUL-2023,92.55,95.9,90.95,91.4,203429,102879,2649
ADVENZYMES,13-JUL-2023,285.5,288.85,280.0,283.45,232142,173330,5538
AEGISCHEM,13-JUL-2023,358.75,359.15,339.05,346.4,885939,405067,18216
AETHER,13-JUL-2023,1090.0,1097.0,1069.0,1077.0,136053,67582,9136
AFFLE,13-JUL-2023,1057.25,1088.0,1053.5,1065.8,260738,106468,21226
AGARIND,13-JUL-2023,638.0,687.95,638.0,666.5,281591,117641,21521
AGI,13-JUL-2023,619.25,630.0,602.15,605.45,115122,65584,8433
AGRITECH,13-JUL-2023,100.0,101.0,98.1,99.05,10465,6139,320
AGROPHOS,13-JUL-2023,34.8,35.2,34.0,34.25,34192,19838,361
AGSTRA,13-JUL-2023,57.4,57.9,56.35,56.6,165561,90764,1478
AHL,13-JUL-2023,301.5,309.7,299.55,305.65,235987,67399,3380
AHLADA,13-JUL-2023,112.25,115.0,111.65,112.5,11512,6769,151
AHLEAST,13-JUL-2023,126.0,126.0,123.1,125.25,2259,1864,99
AHLUCONT,13-JUL-2023,691.95,698.5,662.0,665.85,106827,64104,6601
AIAENG,13-JUL-2023,3342.0,3402.35,3314.45,3360.55,61344,27176,12786
AIRAN,13-JUL-2023,17.85,18.05,17.55,17.7,168128,89784,925
AIROLAM,13-JUL-2023,92.9,93.5,87.0,88.65,22251,13704,571
AJANTPHARM,13-JUL-2023,1431.25,1444.35,1404.4,1411.15,92860,52226,11751
AJMERA,13-JUL-2023,371.9,374.0,355.0,358.8,58307,30711,4638
AKSHARCHEM,13-JUL-2023,239.75,244.0,235.0,235.5,10684,4832,1483
AKSHOPTFBR,13-JUL-2023,8.25,8.35,8.2,8.2,227225,190885,439
AKZOINDIA,13-JUL-2023,2754.9,2800.0,2730.0,2737.75,30599,18114,6334
ALBERTDAVD,13-JUL-2023,670.0,675.0,650.5,653.35,46960,18462,6378
ALEMBICLTD,13-JUL-2023,78.6,79.15,76.9,77.3,572364,333227,5052
ALICON,13-JUL-2023,853.95,867.9,816.0,831.25,19582,7733,3667
ALKEM,13-JUL-2023,3525.1,3550.0,3495.0,3511.15,146039,99298,11163
ALKYLAMINE,13-JUL-2023,2499.95,2515.0,2455.4,2460.8,27537,12982,6305
ALLCARGO,13-JUL-2023,291.1,292.85,287.75,289.4,212021,130018,6165
ALLSEC,13-JUL-2023,516.0,538.55,510.2,527.35,15135,8448,1920
ALMONDZ,13-JUL-2023,78.75,79.0,76.4,77.95,8738,6067,126
ALOKINDS,13-JUL-2023,16.1,16.25,15.6,15.75,5186570,2422124,8186
ALPA,13-JUL-2023,72.4,73.4,69.2,71.15,224051,100928,2255
ALPHAGEO,13-JUL-2023,275.95,278.4,272.85,275.85,10842,4519,1883
AMARAJABAT,13-JUL-2023,700.95,706.0,681.25,687.7,304274,121651,14317
AMBER,13-JUL-2023,2243.65,2244.05,2180.05,2188.05,75610,39079,8525
AMBIKCO,13-JUL-2023,1606.0,1613.75,1583.95,1604.15,14822,7256,2156
AMBUJACEM,13-JUL-2023,421.55,422.65,414.65,416.9,2744632,1591795,32957
AMIORG,13-JUL-2023,1209.95,1215.35,1130.0,1149.5,190649,112266,16116
AMJLAND,13-JUL-2023,28.4,31.25,27.8,28.75,717365,197470,4536
AMRUTANJAN,13-JUL-2023,728.0,728.0,707.5,709.25,61617,24023,5278
ANANDRATHI,13-JUL-2023,985.0,1092.65,975.0,1002.35,1955903,728809,67977
ANANTRAJ,13-JUL-2023,184.0,186.95,178.8,182.1,611007,343541,6338
ANDHRAPAP,13-JUL-2023,427.0,428.55,417.1,419.95,65015,36012,2294
ANDHRSUGAR,13-JUL-2023,110.9,111.5,107.1,107.4,364652,240598,4734
ANDREWYU,13-JUL-2023,25.3,25.6,24.6,24.85,352381,238920,1244
ANGELONE,13-JUL-2023,1761.0,1804.85,1730.25,1744.15,831590,258773,38550
ANIKINDS,13-JUL-2023,31.7,32.0,31.25,31.5,52946,46925,248
ANMOL,13-JUL-2023,230.9,230.9,222.0,223.45,228586,103661,6082
ANTGRAPHIC,13-JUL-2023,0.65,0.65,0.6,0.65,416631,268480,223
ANUP,13-JUL-2023,1922.0,1936.45,1870.05,1878.5,17355,7289,3426
ANURAS,13-JUL-2023,1037.0,1070.0,1017.35,1039.45,464041,343543,11061
APARINDS,13-JUL-2023,3493.2,3589.8,3393.85,3468.15,77280,47104,13016
APCL,13-JUL-2023,179.05,182.0,175.75,180.6,12744,8281,394
APCOTEXIND,13-JUL-2023,535.0,565.0,535.0,556.05,87504,53468,4969
APEX,13-JUL-2023,216.0,220.3,214.3,217.4,228178,106816,7962
APLAPOLLO,13-JUL-2023,1323.6,1360.0,1313.05,1347.55,1000443,597219,37047
APLLTD,13-JUL-2023,660.0,660.0,643.95,652.75,87883,44861,6307
APOLLO,13-JUL-2023,53.25,53.25,51.25,53.15,5894667,2340693,11986
APOLLOHOSP,13-JUL-2023,5289.9,5289.9,5168.0,5182.0,338327,152015,40996
APOLLOPIPE,13-JUL-2023,717.75,729.0,710.0,712.05,79338,38925,6871
APOLLOTYRE,13-JUL-2023,434.0,434.4,423.3,424.55,1160649,372837,18099
APTECHT,13-JUL-2023,480.3,497.0,475.6,481.4,444415,159214,17457
APTUS,13-JUL-2023,261.65,272.25,260.45,262.55,1226564,541885,21132
ARIES,13-JUL-2023,166.0,170.1,163.1,163.8,41477,21341,1572
ARIHANTCAP,13-JUL-2023,38.8,39.4,37.8,38.05,95990,73864,864
ARIHANTSUP,13-JUL-2023,180.0,182.8,175.8,176.85,97050,29354,1480
ARMANFIN,13-JUL-2023,2226.8,2260.15,2103.05,2170.75,35932,16204,7286
AROGRANITE,13-JUL-2023,41.45,47.6,41.0,44.15,465190,135494,3152
ARTEMISMED,13-JUL-2023,124.7,125.5,119.4,121.2,163169,107335,2309
ARVIND,13-JUL-2023,137.4,137.9,131.75,132.75,1154153,608084,12424
ARVINDFASN,13-JUL-2023,356.4,356.4,345.0,347.5,101329,52701,4765
ARVSMART,13-JUL-2023,350.05,360.95,346.0,348.05,65515,25613,3006
ASAHIINDIA,13-JUL-2023,538.0,539.7,523.2,525.75,106165,60434,4942
ASAHISONG,13-JUL-2023,226.5,228.6,223.5,224.15,11487,8263,360
ASAL,13-JUL-2023,434.15,438.45,405.1,409.65,140448,56630,8831
ASALCBR,13-JUL-2023,442.05,453.9,438.0,452.6,247568,71514,10052
ASHAPURMIN,13-JUL-2023,119.95,122.0,117.4,118.05,297806,177178,3609
