20MICRONS,01-DEC-2022,93.7,95.5,92.65,93.2,117753,43701,1969
21STCENMGM,01-DEC-2022,22.1,22.75,22.1,22.45,5754,2687,80
3IINFOLTD,01-DEC-2022,42.75,43.9,42.7,42.9,493621,203034,3094
3MINDIA,01-DEC-2022,23549.0,23549.0,23300.0,23386.95,2182,1086,1566
3PLAND,01-DEC-2022,17.15,17.85,16.75,17.5,10077,7842,209
4THDIM,01-DEC-2022,87.8,87.8,86.15,87.7,169406,150960,267
5PAISA,01-DEC-2022,317.25,318.0,310.35,314.65,18251,9504,1143
63MOONS,01-DEC-2022,153.0,157.0,151.0,152.4,66564,37038,1525
A2ZINFRA,01-DEC-2022,10.8,11.8,10.75,11.35,1516578,1011531,1548
AAATECH,01-DEC-2022,75.0,75.0,72.1,73.25,11763,7489,399
AAKASH,01-DEC-2022,7.75,7.75,7.4,7.4,2093814,1164137,2011
AAREYDRUGS,01-DEC-2022,37.95,37.95,37.0,37.4,10921,6628,191
AARTIDRUGS,01-DEC-2022,452.1,454.95,447.8,449.05,75286,53528,3096
AARTIIND,01-DEC-2022,678.2,681.45,673.35,674.6,542055,231319,21102
AARTISURF,01-DEC-2022,716.0,726.95,706.1,714.05,11758,5712,1308
AARVEEDEN,01-DEC-2022,24.85,27.0,24.65,25.85,79312,48309,397
AARVI,01-DEC-2022,187.85,192.4,185.05,187.3,32134,17430,747
AAVAS,01-DEC-2022,1937.0,1937.0,1897.0,1900.05,206981,183890,7703
ABAN,01-DEC-2022,48.85,49.95,48.75,49.25,99037,59522,1641
ABB,01-DEC-2022,3009.95,3030.0,2964.45,2993.85,499243,268629,40734
ABBOTINDIA,01-DEC-2022,20235.7,20635.0,20200.0,20555.65,14353,5259,5356
ABCAPITAL,01-DEC-2022,146.0,148.0,144.4,145.7,5916057,1974168,35880
ABFRL,01-DEC-2022,315.0,317.25,312.0,316.0,2005856,1033798,32888
ABSLAMC,01-DEC-2022,434.2,437.35,432.5,434.85,151607,128443,4425
ABSLBANETF,01-DEC-2022,45.57,45.57,43.26,43.46,12318883,12253707,3991
ABSLNN50ET,01-DEC-2022,45.9,45.9,44.81,45.09,8565,4751,122
ACC,01-DEC-2022,2568.0,2603.95,2550.0,2577.35,770271,204876,30935
ACCELYA,01-DEC-2022,1620.0,1685.0,1613.25,1655.75,67742,24276,7107
ACCURACY,01-DEC-2022,189.9,189.9,183.15,184.15,230734,224777,459
ACE,01-DEC-2022,339.95,344.55,331.35,333.55,477221,172926,10496
