20MICRONS,18-FEB-2022,77.85,79.55,76.3,77.2,122561,51994,1766
21STCENMGM,18-FEB-2022,33.95,33.95,33.95,33.95,3970,3970,37
3IINFOLTD,18-FEB-2022,61.6,63.35,59.0,62.15,975634,547779,6924
3MINDIA,18-FEB-2022,22040.0,22040.0,21530.0,21640.45,1548,951,872
5PAISA,18-FEB-2022,362.5,370.0,358.55,361.65,12530,9226,496
A2ZINFRA,18-FEB-2022,9.8,10.1,9.6,9.65,361838,236646,826
AAREYDRUGS,18-FEB-2022,45.4,45.4,43.2,44.0,63444,37801,962
AARON,18-FEB-2022,120.55,122.9,117.05,122.0,1104,535,71
AARTIDRUGS,18-FEB-2022,501.0,503.9,496.0,498.4,76587,40044,4872
AARTIIND,18-FEB-2022,969.0,974.45,954.2,957.95,434247,168784,20958
AARTISURF,18-FEB-2022,864.45,888.0,850.0,864.9,47479,35941,2721
AARVEEDEN,18-FEB-2022,26.0,26.6,25.35,26.55,23412,19381,247
AARVI,18-FEB-2022,87.6,93.8,87.6,90.85,13620,8530,207
AAVAS,18-FEB-2022,3092.0,3157.95,2983.25,3068.5,95337,32351,15184
ABAN,18-FEB-2022,48.0,48.8,47.0,47.2,75460,51809,1379
ABB,18-FEB-2022,2030.0,2079.05,2030.0,2065.65,177031,108538,14704
ABBOTINDIA,18-FEB-2022,16762.3,16762.3,16300.0,16379.15,14857,3341,5207
ABCAPITAL,18-FEB-2022,113.3,114.1,111.85,112.35,2031261,815955,11458
ABFRL,18-FEB-2022,271.8,276.45,270.8,272.35,727808,180143,8003
ABMINTLLTD,18-FEB-2022,102.05,102.7,97.9,100.85,1698,503,106
ABSLAMC,18-FEB-2022,508.9,511.8,506.5,510.15,257674,184309,12056
ABSLBANETF,18-FEB-2022,37.2,37.59,37.2,37.33,2319,1324,103
ABSLNN50ET,18-FEB-2022,42.0,42.84,41.5,41.5,3635,3019,83
ACC,18-FEB-2022,2208.75,2220.0,2172.0,2181.15,295149,125806,14390
ACCELYA,18-FEB-2022,981.5,996.0,976.2,985.1,5599,3400,882
ACCURACY,18-FEB-2022,250.0,257.95,240.0,245.8,116814,46328,6179
ACE,18-FEB-2022,225.0,227.25,220.6,225.15,344838,194499,7254
ACRYSIL,18-FEB-2022,696.25,724.7,696.25,713.2,42575,17919,4741
ADANIENT,18-FEB-2022,1739.0,1754.6,1725.0,1736.3,945100,205950,23552
ADANIGREEN,18-FEB-2022,2060.0,2125.0,2001.0,2041.85,1134090,267888,67484
ADANIPORTS,18-FEB-2022,729.9,739.2,725.5,727.5,2151557,281107,41060
ADANIPOWER,18-FEB-2022,132.0,136.5,130.1,131.6,84048571,9903250,279319
ADANITRANS,18-FEB-2022,2018.0,2045.0,1940.0,1958.1,82693,47701,6446
ADFFOODS,18-FEB-2022,771.6,794.0,763.15,787.35,7999,3764,681
ADORWELD,18-FEB-2022,696.9,698.2,680.1,681.8,7340,3237,604
ADSL,18-FEB-2022,116.65,118.0,113.0,113.6,101156,51347,2346
ADVANIHOTR,18-FEB-2022,95.7,99.0,94.5,96.45,1186359,447315,23220
ADVENZYMES,18-FEB-2022,301.5,303.8,295.95,297.1,60445,34292,4745
AEGISCHEM,18-FEB-2022,223.5,224.4,217.6,219.25,748690,402757,19913
AFFLE,18-FEB-2022,1200.0,1218.0,1190.8,1200.15,234786,77998,21872
AGARIND,18-FEB-2022,526.2,549.7,519.25,523.9,53183,26951,3643
AGRITECH,18-FEB-2022,65.35,73.3,65.35,73.3,54118,36621,420
AGROPHOS,18-FEB-2022,23.3,23.9,22.3,22.65,40832,24275,250
AGSTRA,18-FEB-2022,128.0,129.0,122.8,124.2,492873,176663,7726
AHLADA,18-FEB-2022,124.25,124.85,119.7,119.95,32922,23945,576
AHLEAST,18-FEB-2022,203.35,211.8,203.0,208.5,9426,6913,238
AHLUCONT,18-FEB-2022,400.0,407.0,385.1,395.75,20769,10048,1645
AIAENG,18-FEB-2022,1804.9,1804.9,1771.05,1784.35,26548,16312,8217
AIRAN,18-FEB-2022,22.5,22.85,22.35,22.5,187556,96795,1086
AIROLAM,18-FEB-2022,70.9,73.95,69.5,71.3,16755,10563,193
AJANTPHARM,18-FEB-2022,2004.0,2005.0,1970.0,1973.3,29276,10917,7592
AJMERA,18-FEB-2022,392.0,398.0,390.0,391.45,21015,9203,1129
AJOONI,18-FEB-2022,66.4,69.4,66.4,67.1,47506,18078,901
AKG,18-FEB-2022,41.5,42.9,41.5,42.15,8595,7494,106
AKSHARCHEM,18-FEB-2022,398.75,399.95,382.4,387.45,6628,3574,537
AKSHOPTFBR,18-FEB-2022,12.15,12.6,12.15,12.3,366703,231894,805
AKZOINDIA,18-FEB-2022,1948.0,1951.35,1935.35,1938.9,3594,2622,646
ALANKIT,18-FEB-2022,15.95,16.15,15.1,15.5,563610,244133,2417
ALBERTDAVD,18-FEB-2022,580.35,589.45,564.7,573.45,6777,4631,652
ALEMBICLTD,18-FEB-2022,93.15,93.8,91.15,91.8,118489,64985,2868
ALICON,18-FEB-2022,820.0,845.0,801.25,815.15,34927,22159,2936
ALKEM,18-FEB-2022,3395.0,3395.0,3315.25,3325.35,34257,10888,7344
ALKYLAMINE,18-FEB-2022,3108.0,3128.0,3078.2,3091.7,20931,7630,5503
ALLCARGO,18-FEB-2022,355.7,362.95,348.25,350.75,228199,99988,6205
ALLSEC,18-FEB-2022,556.6,564.25,556.05,556.6,8000,5142,505
ALMONDZ,18-FEB-2022,115.15,118.8,109.8,110.7,37971,12955,1627
ALOKINDS,18-FEB-2022,27.55,27.9,26.8,26.95,8719905,2749017,11924
ALPA,18-FEB-2022,79.0,82.5,75.6,77.8,84208,46950,1645
ALPHAGEO,18-FEB-2022,318.1,320.0,308.9,311.15,19326,10442,1289
AMARAJABAT,18-FEB-2022,596.0,604.95,591.0,595.95,599725,138318,16344
AMBER,18-FEB-2022,3375.0,3400.0,3299.0,3333.25,39876,18103,6226
AMBICAAGAR,18-FEB-2022,31.5,31.75,30.15,30.25,118128,75874,1018
AMBIKCO,18-FEB-2022,2575.0,2578.0,2509.8,2536.55,25211,11083,3540
AMBUJACEM,18-FEB-2022,352.7,354.0,337.2,338.35,11901556,2687259,154766
AMDIND,18-FEB-2022,50.7,53.7,49.75,50.7,328749,140499,1777
AMIORG,18-FEB-2022,937.0,937.0,908.0,914.4,61987,24533,6264
AMJLAND,18-FEB-2022,32.1,32.1,29.9,30.25,60653,38705,538
AMRUTANJAN,18-FEB-2022,800.0,852.45,770.2,798.35,71237,35044,5687
ANANDRATHI,18-FEB-2022,567.1,573.3,560.2,566.2,110431,54810,3578
ANANTRAJ,18-FEB-2022,75.0,76.6,72.1,73.1,414152,197669,3889
ANDHRACEMT,18-FEB-2022,15.2,15.4,14.75,14.85,215744,150293,978
ANDHRAPAP,18-FEB-2022,224.0,224.95,220.25,222.2,11984,9004,628
ANDHRSUGAR,18-FEB-2022,144.0,148.8,142.75,144.8,203025,70275,3285
ANDREWYU,18-FEB-2022,23.95,24.1,23.7,23.7,59942,34453,305
ANGELONE,18-FEB-2022,1290.0,1315.6,1290.0,1299.05,163450,44377,6732
ANIKINDS,18-FEB-2022,29.25,30.95,28.5,29.2,27272,17752,256
ANMOL,18-FEB-2022,226.3,241.05,226.0,238.85,290157,84896,8898
ANSALAPI,18-FEB-2022,16.85,17.2,16.35,16.85,334995,255105,687
ANUP,18-FEB-2022,864.05,872.0,858.0,861.65,6768,2721,1290
ANURAS,18-FEB-2022,920.0,928.8,875.75,916.35,39975,15101,4006
APARINDS,18-FEB-2022,632.3,656.6,632.3,652.7,131297,27059,7285
APCL,18-FEB-2022,284.75,284.9,281.3,282.25,4398,2775,280
APCOTEXIND,18-FEB-2022,351.4,359.1,351.1,354.35,21656,10349,1244
APEX,18-FEB-2022,291.5,298.45,287.0,288.65,56697,20154,2246
APLAPOLLO,18-FEB-2022,829.0,837.0,813.2,830.45,207207,136562,8126
APLLTD,18-FEB-2022,705.0,718.8,697.05,700.2,622597,350412,12164
APOLLOHOSP,18-FEB-2022,4504.0,4592.8,4462.55,4471.55,388145,134297,48373
APOLLOPIPE,18-FEB-2022,483.65,485.7,471.3,472.4,57446,36392,5072
APOLLOTYRE,18-FEB-2022,211.6,214.2,207.25,207.8,2660630,734773,22676
APOLSINHOT,18-FEB-2022,808.0,811.0,781.85,801.1,4156,2422,256
APTECHT,18-FEB-2022,316.5,319.6,311.35,315.0,45857,12947,2439
APTUS,18-FEB-2022,366.0,374.4,352.3,355.25,162324,62158,7534
ARCHIDPLY,18-FEB-2022,48.1,49.3,46.3,46.8,30725,24610,304
ARCHIES,18-FEB-2022,19.9,19.9,18.75,19.1,75513,49062,554
ARIES,18-FEB-2022,144.05,146.45,140.65,141.7,22673,10932,1027
ARIHANTCAP,18-FEB-2022,335.85,348.95,331.55,348.95,85974,56591,1528
ARIHANTSUP,18-FEB-2022,180.0,195.0,180.0,181.15,158590,75156,1970
ARMANFIN,18-FEB-2022,780.0,797.75,777.0,780.9,3493,1866,372
AROGRANITE,18-FEB-2022,61.0,61.25,59.25,59.65,38179,24179,618
ARROWGREEN,18-FEB-2022,109.25,110.0,105.95,108.25,13114,6996,430
ARSHIYA,18-FEB-2022,37.85,38.9,35.8,37.65,413730,230673,1449
